transaction_id,timestamp,hour_of_day,day_of_week,is_weekend,amount,txn_type,merchant_category,sender_name,sender_upi_id,sender_bank,sender_age_group,sender_state,receiver_name,receiver_upi_id,receiver_bank,device_type,network_type,fraud_flag
8e1f90e2-85db-4b03-8e98-bbe8e6bb634a,2025-02-21 11:02:49.775383,11,Friday,0,140.85,P2P,Peer,Robert Osborne,robertosborne@okaxis,Canara Bank,26-35,West Bengal,Dakota Cameron,dakotacameron@okaxis,Axis Bank,Android,4G,0
1e7d712d-be95-478a-a4d1-bee96c558d51,2025-11-07 18:27:24.621772,18,Friday,0,576.24,P2P,Peer,Emily Brooks,emilybrooks@ybl,Punjab National Bank,26-35,Uttar Pradesh,Anthony Ferguson,anthonyferguson@ibl,ICICI Bank,Android,WiFi,0
7adb789c-82cd-4463-a348-b73172a30a85,2025-07-14 09:37:03.853519,9,Monday,0,100.02,P2M,Others,Kathleen Hall,kathleenhall@ibl,Punjab National Bank,36-45,Odisha,Gonzalez-Smith,gonzalez-smith@ybl,Punjab National Bank,Android,5G,0
82d9aec6-f279-4045-9261-6f1cb5c7e165,2025-09-30 05:43:44.885138,5,Tuesday,0,340.83,P2P,Peer,Daniel Crosby,danielcrosby@oksbi,State Bank of India,18-25,Odisha,Tiffany Harper,tiffanyharper@oksbi,ICICI Bank,Android,4G,0
d24d4cb0-f7b4-4cd6-bb98-e474e96c49a0,2025-05-10 18:00:01.477521,18,Saturday,1,9.91,P2P,Peer,Anthony Velazquez,anthonyvelazquez@upi,HDFC Bank,46-60,Delhi,Beth Hernandez,bethhernandez@upi,HDFC Bank,Android,WiFi,0
00b3d545-54dc-448f-8ce6-ae10492e1682,2025-06-12 12:09:23.814471,12,Thursday,0,747.53,P2P,Peer,Amanda Phillips,amandaphillips@okaxis,ICICI Bank,46-60,Gujarat,Michael Ruiz,michaelruiz@okaxis,HDFC Bank,Android,5G,0
e3ec2eec-a624-4a11-9f69-0cbbc7107d68,2025-07-02 18:06:12.141523,18,Wednesday,0,56.31,P2P,Peer,Destiny Bell,destinybell@upi,Axis Bank,26-35,Rajasthan,Jennifer Adams,jenniferadams@ibl,HDFC Bank,Android,WiFi,0
558937c1-54fd-4b69-a798-c90f3d9609ab,2025-05-10 12:23:54.571383,12,Saturday,1,803.95,P2P,Peer,Mr. Michael Jones MD,mr.michaeljonesmd@ybl,State Bank of India,26-35,Karnataka,William Miles,williammiles@okaxis,HDFC Bank,iOS,WiFi,0
90f12d28-ceab-43c4-a026-1bc8a569734b,2025-10-15 19:30:08.572515,19,Wednesday,0,1092.7,P2P,Peer,Heather Wyatt,heatherwyatt@ybl,State Bank of India,60+,Karnataka,Kelly Sanchez,kellysanchez@ybl,HDFC Bank,Android,4G,0
3bbf0372-efa1-4aaf-9af9-6346e8699f5d,2025-04-09 13:26:38.190237,13,Wednesday,0,1445.59,P2M,Entertainment,Danielle Hardy,daniellehardy@upi,Axis Bank,36-45,Delhi,Smith-Mendoza,smith-mendoza@oksbi,Kotak Mahindra Bank,Android,WiFi,0
b3dbb8bf-a0fb-448d-bcb2-e5c347cea2e3,2025-03-04 09:54:41.853177,9,Tuesday,0,544.16,P2M,Recharge,Sarah Garcia,sarahgarcia@upi,Axis Bank,36-45,Maharashtra,"Marshall, Gray and Mendoza","marshall,grayandmendoza@ibl",Axis Bank,Android,WiFi,0
9812f1fe-5d2e-4573-8085-5fe4ac4118ac,2025-02-18 11:27:43.679068,11,Tuesday,0,155.89,P2M,Others,Veronica Kennedy,veronicakennedy@okaxis,ICICI Bank,26-35,Tamil Nadu,Allen-Clark,allen-clark@okaxis,HDFC Bank,Android,5G,0
9c9c2625-2e99-4981-b9a3-2846f4c68982,2025-01-03 13:13:14.713345,13,Friday,0,537.16,P2M,Bill Payment,Haley Robinson,haleyrobinson@okaxis,ICICI Bank,26-35,Uttar Pradesh,Summers-Lowery,summers-lowery@oksbi,State Bank of India,Android,4G,0
492a21a4-8719-45a1-af9d-e4fcc752a51c,2025-04-01 19:26:44.928728,19,Tuesday,0,1060.81,P2P,Peer,April Ochoa,aprilochoa@oksbi,State Bank of India,26-35,Maharashtra,Paul Murphy,paulmurphy@oksbi,Axis Bank,iOS,4G,0
431a06e6-6b94-4fe6-8857-a6dbb2e9de43,2025-12-06 23:02:40.490218,23,Saturday,1,669.22,P2P,Peer,Sarah Torres,sarahtorres@okaxis,Axis Bank,18-25,Maharashtra,Tanya Lowe,tanyalowe@ibl,Punjab National Bank,Android,WiFi,0
d4b36203-4f04-4bb6-9660-08cf4d38cfac,2025-05-09 19:45:03.134060,19,Friday,0,968.81,P2P,Peer,Lawrence Mcclain,lawrencemcclain@okaxis,Canara Bank,36-45,Karnataka,Jerry Padilla,jerrypadilla@oksbi,Axis Bank,Android,WiFi,0
91a1b0b3-f84c-40b1-90b3-4214ce7acb48,2025-10-03 17:44:31.536781,17,Friday,0,352.14,P2M,Education,Patricia Warren,patriciawarren@oksbi,ICICI Bank,26-35,Uttar Pradesh,Kelley PLC,kelleyplc@okaxis,Axis Bank,Android,5G,0
abc770af-c6ea-4de4-89a6-8bccfbfa9392,2025-08-04 18:51:19.488194,18,Monday,0,22.85,P2M,Travel,Stephanie Garcia,stephaniegarcia@okaxis,Axis Bank,18-25,Maharashtra,Silva-Wagner,silva-wagner@oksbi,ICICI Bank,Android,WiFi,0
2589dfc0-19ad-43f5-a55a-94dd5242e1b9,2025-02-14 18:10:46.250210,18,Friday,0,467.84,P2M,Food Delivery,Elizabeth Harper,elizabethharper@oksbi,Axis Bank,26-35,Maharashtra,Hill-Porter,hill-porter@upi,Yes Bank,Android,5G,0
a505a757-0e57-4ab0-85e3-a07747d7f89b,2025-12-09 12:18:12.110418,12,Tuesday,0,175.67,P2M,Others,Brittany Knox,brittanyknox@oksbi,State Bank of India,36-45,Delhi,"Christian, Carter and Robinson","christian,carterandrobinson@ibl",State Bank of India,Android,5G,0
0e728aaa-a22d-450c-ae2d-6c6d2200b7d9,2025-04-06 00:05:23.911058,0,Sunday,1,600.06,P2P,Peer,Alexander Roman,alexanderroman@upi,Yes Bank,26-35,Maharashtra,Sara Bush,sarabush@oksbi,HDFC Bank,iOS,5G,0
e2e22dba-3c5b-4996-ae5a-46b30d756b3f,2025-03-11 20:34:14.975759,20,Tuesday,0,377.1,P2P,Peer,Donna Martin,donnamartin@ibl,Punjab National Bank,18-25,Uttar Pradesh,Douglas Lopez,douglaslopez@ybl,Canara Bank,iOS,WiFi,0
9a844ee2-908d-4a6e-8baf-2c5f59efff71,2025-09-11 10:03:35.552500,10,Thursday,0,130.6,P2M,Bill Payment,Colin Brown,colinbrown@ybl,ICICI Bank,18-25,Tamil Nadu,Thompson-Underwood,thompson-underwood@ibl,ICICI Bank,iOS,WiFi,0
aa8389b1-bcd1-4e24-a152-b28c0ccf3a6f,2025-07-25 12:32:54.164528,12,Friday,0,421.9,P2P,Peer,Meredith English,meredithenglish@oksbi,ICICI Bank,18-25,Gujarat,Michael Howell,michaelhowell@ibl,Axis Bank,Android,WiFi,0
b31b0566-33e0-4c7e-b3a3-698cba0b0026,2025-08-20 02:18:22.692404,2,Wednesday,0,2713.24,P2P,Peer,Krista Foster,kristafoster@ibl,HDFC Bank,36-45,Tamil Nadu,Regina Hodge,reginahodge@okaxis,State Bank of India,Android,5G,0
21b1b873-289f-4580-b439-dde07ecd026f,2025-04-21 10:52:46.236459,10,Monday,0,89.17,P2M,Grocery,Alexander Bennett,alexanderbennett@upi,Kotak Mahindra Bank,26-35,Karnataka,Love Ltd,loveltd@ybl,HDFC Bank,Android,WiFi,0
841f3d1e-943c-43cc-8084-0d32df3bff35,2025-03-27 10:26:13.503493,10,Thursday,0,814.89,P2P,Peer,Angela Erickson,angelaerickson@okaxis,ICICI Bank,46-60,Karnataka,William Butler,williambutler@oksbi,Axis Bank,Android,5G,0
23432d6e-d9ab-446d-8df7-f89ac6eee43f,2025-10-16 14:17:29.414180,14,Thursday,0,348.56,P2P,Peer,Bethany Watson,bethanywatson@upi,HDFC Bank,18-25,Karnataka,Kyle Reed Jr.,kylereedjr.@oksbi,HDFC Bank,Android,5G,0
691e3bb2-6658-4f63-8863-315c13b9cd26,2025-02-26 01:23:08.595379,1,Wednesday,0,713.95,P2M,Recharge,Sharon Daniels MD,sharondanielsmd@upi,ICICI Bank,60+,Delhi,Myers-Frazier,myers-frazier@ybl,ICICI Bank,iOS,4G,0
0913c216-5277-4276-8587-0939490c64c4,2025-04-07 13:56:46.292098,13,Monday,0,919.15,P2P,Peer,Holly Harris,hollyharris@ybl,ICICI Bank,26-35,Odisha,Vickie Sims,vickiesims@okaxis,State Bank of India,Android,WiFi,0
42e8e25a-e155-4d79-82d2-573780d5e800,2025-12-18 07:47:45.019042,7,Thursday,0,158.19,P2P,Peer,Kevin Pratt,kevinpratt@ibl,State Bank of India,26-35,Uttar Pradesh,Todd Herrera,toddherrera@okaxis,HDFC Bank,Android,4G,0
825b97c0-07a7-46fb-a767-85afefd835c8,2025-12-20 10:30:53.794407,10,Saturday,1,21.75,P2P,Peer,Kathleen Kerr,kathleenkerr@ybl,Yes Bank,46-60,Karnataka,Keith Marshall,keithmarshall@okaxis,HDFC Bank,Android,WiFi,0
4a0a9338-c216-482e-aff9-14f7f7e71858,2025-12-14 15:04:11.108142,15,Sunday,1,723.2,P2P,Peer,Michelle Bryant,michellebryant@ybl,Punjab National Bank,60+,Maharashtra,Amber Fowler PhD,amberfowlerphd@okaxis,Yes Bank,iOS,WiFi,0
f0baeea2-1644-4597-8baa-6428b1c1447f,2025-08-29 21:27:52.985290,21,Friday,0,491.47,P2P,Peer,James Morrow,jamesmorrow@oksbi,ICICI Bank,36-45,Maharashtra,Jamie James,jamiejames@upi,HDFC Bank,iOS,5G,0
7d4f5b88-2b78-4761-8efd-abd878121d43,2025-07-20 11:14:40.678603,11,Sunday,1,118.58,P2P,Peer,Clinton Mahoney,clintonmahoney@okaxis,Axis Bank,26-35,Maharashtra,Mr. Jonathan Pugh,mr.jonathanpugh@ibl,State Bank of India,Android,5G,0
b5882fde-24f8-4495-8a62-0f3761b0d897,2025-06-20 06:52:29.673084,6,Friday,0,1891.81,P2P,Peer,Nicholas Allen,nicholasallen@ibl,State Bank of India,18-25,West Bengal,Virginia Haynes,virginiahaynes@upi,Axis Bank,Android,5G,0
6a332dce-861a-4a72-93eb-a10aaa16b72c,2025-05-28 14:39:15.949946,14,Wednesday,0,2107.81,P2P,Peer,Sherry Frederick,sherryfrederick@oksbi,ICICI Bank,26-35,Gujarat,Victoria Smith,victoriasmith@oksbi,ICICI Bank,iOS,4G,0
6edd4c00-2806-4683-b032-a567094dabf8,2025-11-07 21:14:00.276477,21,Friday,0,2802.27,P2M,Food Delivery,Matthew Hill,matthewhill@ybl,Axis Bank,46-60,Tamil Nadu,Petty LLC,pettyllc@oksbi,ICICI Bank,Web,5G,0
f3cdb52b-5708-4932-830e-f7582655b1c6,2025-05-05 11:19:44.306997,11,Monday,0,33.76,P2P,Peer,Jessica Smith,jessicasmith@ybl,HDFC Bank,18-25,Karnataka,Alexander Rice,alexanderrice@upi,HDFC Bank,Android,4G,0
1c0b95c9-ea11-48ee-8664-f0849c159f28,2025-04-03 20:28:49.481279,20,Thursday,0,541.57,P2M,Others,Bill Guerra,billguerra@okaxis,Axis Bank,26-35,Uttar Pradesh,"Russell, Ali and Bennett","russell,aliandbennett@upi",State Bank of India,Android,WiFi,0
629a26e6-4344-447e-a675-2c50eeeb6fc1,2025-12-03 13:52:31.139130,13,Wednesday,0,201.8,P2P,Peer,Lawrence Kennedy,lawrencekennedy@ibl,State Bank of India,36-45,Tamil Nadu,Melissa Powell,melissapowell@upi,HDFC Bank,iOS,4G,0
5f137d2d-102d-46f5-b5fb-0b56afb3eeb0,2025-06-15 15:51:29.562329,15,Sunday,1,124.45,P2M,Entertainment,Carolyn Ellis,carolynellis@ibl,Axis Bank,18-25,Gujarat,Roberts-Johnson,roberts-johnson@ibl,Punjab National Bank,Android,4G,0
574d9b55-fdc1-47ae-a1dd-1433f387376d,2025-08-16 05:21:41.173867,5,Saturday,1,597.97,P2P,Peer,Holly Cantu,hollycantu@ibl,State Bank of India,18-25,Uttar Pradesh,Juan Wong,juanwong@okaxis,State Bank of India,Android,WiFi,0
fa44780f-8935-4639-9874-7dbcf63ccf3f,2025-04-20 10:04:48.873449,10,Sunday,1,966.14,P2M,Others,Kelsey Richards,kelseyrichards@okaxis,State Bank of India,26-35,West Bengal,"Sanders, Smith and Barrett","sanders,smithandbarrett@oksbi",State Bank of India,Android,5G,0
7f7a6d34-ee95-4daa-9001-0fe0592f0b70,2025-11-13 10:00:52.762498,10,Thursday,0,2676.24,P2P,Peer,Courtney Mcmahon,courtneymcmahon@ybl,Punjab National Bank,26-35,Karnataka,Thomas Wang,thomaswang@ibl,Axis Bank,Android,WiFi,0
ac4d216f-38c0-45a7-be2c-036ec0b213a5,2025-11-08 10:29:03.624241,10,Saturday,1,57.21,P2P,Peer,Robert Harris,robertharris@ibl,HDFC Bank,46-60,West Bengal,Joshua Hayes,joshuahayes@ybl,ICICI Bank,Android,4G,0
29d06fcc-ab5f-4223-858e-1fa714fa853a,2025-10-17 16:47:58.076636,16,Friday,0,77.12,P2P,Peer,Stephanie Walker,stephaniewalker@oksbi,HDFC Bank,18-25,Uttar Pradesh,Melissa Frazier,melissafrazier@ibl,HDFC Bank,Android,4G,0
46890a2c-1d54-462f-beef-0f64296a2316,2025-07-02 18:48:38.846720,18,Wednesday,0,1429.69,P2P,Peer,Anne Williams,annewilliams@ybl,Canara Bank,60+,Delhi,Christine Dominguez,christinedominguez@ybl,State Bank of India,Android,5G,0
767a329e-ec84-44a3-bf73-cbda78076dcc,2025-04-11 12:34:10.173260,12,Friday,0,447.0,P2P,Peer,Isaiah Murray,isaiahmurray@ibl,Axis Bank,60+,Maharashtra,Sharon Deleon,sharondeleon@oksbi,Kotak Mahindra Bank,Android,5G,0
ba5ef87e-8b20-4c87-9d2d-a54af92c66f1,2025-07-22 19:53:32.489555,19,Tuesday,0,77.61,P2P,Peer,Geoffrey Velasquez,geoffreyvelasquez@oksbi,HDFC Bank,46-60,West Bengal,Victor Gutierrez,victorgutierrez@ibl,State Bank of India,Android,WiFi,0
7f68600c-bbda-49fd-a8a8-b44b742bf9ac,2025-11-29 20:31:49.221468,20,Saturday,1,124.21,P2P,Peer,Courtney Knox,courtneyknox@upi,State Bank of India,36-45,Tamil Nadu,Christopher Bennett,christopherbennett@upi,Axis Bank,Android,4G,0
351d92c8-784c-4685-9c97-6c5d7934c671,2025-08-24 09:08:46.065854,9,Sunday,1,216.03,P2P,Peer,Shannon Brown,shannonbrown@oksbi,Bank of Baroda,26-35,Rajasthan,Keith Buchanan,keithbuchanan@ibl,HDFC Bank,Android,WiFi,0
c8b41879-0333-4ea3-acc6-8341306333fa,2025-11-02 14:24:29.241303,14,Sunday,1,155.46,P2P,Peer,Denise Good,denisegood@upi,ICICI Bank,60+,West Bengal,Ruth King,ruthking@oksbi,State Bank of India,Android,WiFi,0
417bb32b-290b-4fb2-88d7-9b3b5f3b7aed,2025-02-28 10:01:29.860923,10,Friday,0,228.55,P2P,Peer,Jessica Pennington,jessicapennington@okaxis,State Bank of India,26-35,Delhi,Jeffrey Mcgee,jeffreymcgee@okaxis,Punjab National Bank,Android,WiFi,0
e42cbac0-bd94-4f16-a2a2-e9c81aa7e023,2025-04-23 10:09:35.742962,10,Wednesday,0,2994.56,P2P,Peer,Dawn Brown,dawnbrown@ibl,ICICI Bank,60+,Karnataka,Joe Lambert,joelambert@upi,ICICI Bank,Android,4G,0
b863ae8e-b707-4296-9f46-1d66f51249f5,2025-09-11 21:10:24.256695,21,Thursday,0,1398.54,P2P,Peer,Kelly Wilson,kellywilson@oksbi,State Bank of India,18-25,Maharashtra,Anna Rodgers,annarodgers@upi,Canara Bank,Android,5G,0
0e820dc3-d1fa-4476-a885-952b18b5618a,2025-04-19 13:01:58.525093,13,Saturday,1,360.0,P2P,Peer,William Santana,williamsantana@ibl,State Bank of India,60+,West Bengal,Todd Stanton,toddstanton@ibl,State Bank of India,Android,4G,0
d99e0c69-87bd-4bb2-a4aa-c0014add5f55,2025-06-20 18:30:29.241956,18,Friday,0,103.35,P2P,Peer,Dakota Larsen,dakotalarsen@upi,HDFC Bank,26-35,Bihar,Jodi Coffey,jodicoffey@okaxis,State Bank of India,Android,WiFi,0
ddbf9365-5ead-4d16-9c32-6895be1f5127,2025-07-29 20:57:06.699154,20,Tuesday,0,516.8,P2M,Education,Diamond Lewis,diamondlewis@upi,HDFC Bank,36-45,Gujarat,Wilson-Gilmore,wilson-gilmore@ybl,Yes Bank,Android,WiFi,0
856f4c5a-858f-45c5-830a-65d2f209da66,2025-12-13 18:23:22.228979,18,Saturday,1,654.35,P2P,Peer,Adam Ayala,adamayala@ybl,State Bank of India,60+,Maharashtra,Meghan Trujillo,meghantrujillo@oksbi,Axis Bank,Android,WiFi,0
97f7b413-b63d-4a07-b130-967966b5aaa5,2025-07-21 18:05:55.877580,18,Monday,0,1186.69,P2P,Peer,James Delacruz,jamesdelacruz@upi,HDFC Bank,26-35,Rajasthan,Robert Thomas,robertthomas@upi,ICICI Bank,Android,5G,0
8c201b55-a321-4be6-ab66-72f2ea4772d2,2025-01-04 13:45:48.964835,13,Saturday,1,986.87,P2P,Peer,Joshua Garcia,joshuagarcia@ybl,Axis Bank,26-35,Bihar,Ann Francis,annfrancis@upi,Axis Bank,Android,WiFi,0
ffb99cc9-85f7-4dc0-bfe9-b13e6b5a2f2f,2025-06-13 13:49:33.653710,13,Friday,0,27.22,P2P,Peer,Alexis Beasley,alexisbeasley@okaxis,HDFC Bank,18-25,Uttar Pradesh,Wanda Kane,wandakane@oksbi,Canara Bank,Android,4G,0
c067ce99-2ad8-48b1-b70c-1fdd11bc2a75,2025-03-25 21:56:20.558286,21,Tuesday,0,1258.83,P2P,Peer,Rachel Mcclure,rachelmcclure@okaxis,Punjab National Bank,26-35,Uttar Pradesh,Stephanie Alvarez,stephaniealvarez@okaxis,Kotak Mahindra Bank,Android,5G,0
fcca4321-7d79-453d-97e3-fb37f40f6cc9,2025-09-24 01:46:01.063352,1,Wednesday,0,378.58,P2P,Peer,Terri Brown,terribrown@ybl,HDFC Bank,46-60,West Bengal,Wendy Wilson,wendywilson@okaxis,State Bank of India,Android,5G,0
951b6aae-2cfe-40f5-9b25-8a2c53f57499,2025-09-10 19:21:16.585505,19,Wednesday,0,62.06,P2P,Peer,Carmen Kerr,carmenkerr@ibl,HDFC Bank,26-35,Karnataka,Tracy Scott,tracyscott@ybl,Kotak Mahindra Bank,iOS,4G,0
816a4ce3-5916-42c9-9a19-69d07105d970,2025-03-16 12:35:25.313177,12,Sunday,1,1148.14,P2P,Peer,John Reese,johnreese@ybl,ICICI Bank,60+,Maharashtra,Stacey Smith,staceysmith@ibl,Axis Bank,Android,5G,0
3376189b-b211-438c-b272-730e92a404ae,2025-12-28 19:25:39.935935,19,Sunday,1,916.09,P2M,Others,Raymond Brown,raymondbrown@ybl,Kotak Mahindra Bank,18-25,Gujarat,"Mitchell, Chandler and Weber","mitchell,chandlerandweber@ybl",Bank of Baroda,Android,WiFi,0
cc27db42-5ba0-429e-9a83-7f2c539f05a4,2025-02-28 12:25:03.266527,12,Friday,0,1901.55,P2P,Peer,Deanna Hartman,deannahartman@okaxis,ICICI Bank,26-35,Delhi,Lori Martin,lorimartin@okaxis,Axis Bank,Android,5G,0
4099ef87-9983-45cb-9987-683474e62133,2025-04-28 05:19:14.018343,5,Monday,0,144.98,P2P,Peer,Christopher Diaz,christopherdiaz@oksbi,State Bank of India,60+,Karnataka,Katherine Richard,katherinerichard@ybl,Axis Bank,Android,5G,0
6f565057-80c6-40cc-9e9e-fc01b8db64b2,2025-05-06 17:58:34.989496,17,Tuesday,0,461.79,P2P,Peer,Brittany Middleton MD,brittanymiddletonmd@ybl,State Bank of India,26-35,Tamil Nadu,Kari Wong,kariwong@ibl,Axis Bank,Android,5G,0
b951af58-c750-4f1a-b498-26724a8a2e71,2025-07-17 12:37:11.628858,12,Thursday,0,174.72,P2P,Peer,Daniel White,danielwhite@upi,Axis Bank,18-25,Odisha,Connor Powell,connorpowell@okaxis,State Bank of India,Android,5G,0
7216aece-12ce-4564-8cde-a027269427c5,2025-01-18 20:06:47.899361,20,Saturday,1,91.2,P2M,Bill Payment,Vicki Ross,vickiross@oksbi,State Bank of India,18-25,Gujarat,Rodriguez-Becker,rodriguez-becker@ybl,Axis Bank,Android,4G,0
44f36931-5c4a-42a8-ba99-76d344a6b813,2025-05-27 13:53:48.056300,13,Tuesday,0,568.63,P2P,Peer,Brittany Robbins,brittanyrobbins@okaxis,State Bank of India,26-35,Bihar,Jennifer Nelson,jennifernelson@upi,ICICI Bank,iOS,4G,0
c968a088-83ed-48da-a2c3-96d9bdf63df7,2025-11-26 09:01:04.317328,9,Wednesday,0,11.1,P2P,Peer,Janice King,janiceking@ibl,Axis Bank,46-60,West Bengal,Nicole Townsend,nicoletownsend@okaxis,Bank of Baroda,Web,5G,0
1a8a9e65-353b-4d13-80bd-b957be216137,2025-01-02 20:25:04.298008,20,Thursday,0,363.54,P2P,Peer,Jason Lopez,jasonlopez@okaxis,HDFC Bank,36-45,Karnataka,Shannon Guerrero,shannonguerrero@ibl,Axis Bank,iOS,4G,0
da11e1eb-92bf-408f-b584-5d651ab8eb3b,2025-05-31 17:54:15.909751,17,Saturday,1,840.31,P2P,Peer,Michael Haney,michaelhaney@oksbi,Bank of Baroda,26-35,Karnataka,Mario Reed,marioreed@okaxis,ICICI Bank,Android,5G,0
a510e3aa-cc5f-4421-a78f-f663cca63d8e,2025-08-18 10:03:11.018100,10,Monday,0,340.6,P2P,Peer,Randall Weiss,randallweiss@ibl,State Bank of India,26-35,Uttar Pradesh,Zachary Adkins,zacharyadkins@okaxis,State Bank of India,Android,WiFi,0
96e2d7bb-d8c8-491e-a9c5-92945fc4491e,2025-08-21 10:55:29.451751,10,Thursday,0,405.23,P2M,Grocery,Jeffrey Baker,jeffreybaker@upi,Canara Bank,46-60,Maharashtra,"Sanchez, Barry and Khan","sanchez,barryandkhan@upi",State Bank of India,Android,WiFi,0
52431943-b50d-40b4-b0fe-4da50aad9d4d,2025-11-09 11:47:18.495394,11,Sunday,1,67.74,P2M,Education,Katrina Roberson,katrinaroberson@oksbi,ICICI Bank,26-35,Bihar,Williams Ltd,williamsltd@okaxis,Bank of Baroda,Android,5G,0
91e03068-2fbc-493e-9257-2f357db0783d,2025-01-16 18:23:05.138651,18,Thursday,0,198.41,P2M,Others,Dr. Raymond Lee MD,dr.raymondleemd@ibl,Kotak Mahindra Bank,26-35,Maharashtra,Cox Inc,coxinc@oksbi,State Bank of India,Android,5G,0
8e7e44ef-e046-4d41-b63d-99ca4175bb89,2025-01-04 10:59:48.857108,10,Saturday,1,251.91,P2P,Peer,Steven Coleman DDS,stevencolemandds@okaxis,ICICI Bank,46-60,Tamil Nadu,Dr. Stephen Jones DVM,dr.stephenjonesdvm@oksbi,Kotak Mahindra Bank,Android,4G,0
b9b9e0a6-3b31-4140-b2f6-f867db254d74,2025-11-02 18:44:17.631445,18,Sunday,1,522.86,P2P,Peer,Kelsey Johnson,kelseyjohnson@upi,Kotak Mahindra Bank,26-35,Tamil Nadu,Carrie Medina,carriemedina@ybl,State Bank of India,Android,5G,0
438804d9-c5d1-42be-badc-b19ec8183ebd,2025-11-05 20:11:26.767569,20,Wednesday,0,113.07,P2P,Peer,Robert Parker,robertparker@upi,ICICI Bank,26-35,Uttar Pradesh,Stephanie Fox,stephaniefox@okaxis,Axis Bank,iOS,5G,0
2c5a1408-65a9-4c34-bed9-a35f1a4392ce,2025-08-07 12:59:01.016843,12,Thursday,0,336.5,P2P,Peer,Victor Butler,victorbutler@oksbi,Punjab National Bank,36-45,Tamil Nadu,Tammy Howell,tammyhowell@ybl,State Bank of India,Android,WiFi,0
757b541e-7767-4d27-bf1b-58d6badae0b5,2025-11-29 13:54:11.657900,13,Saturday,1,110.73,P2P,Peer,Joshua Flores,joshuaflores@okaxis,State Bank of India,26-35,Uttar Pradesh,Frederick Austin,frederickaustin@upi,Punjab National Bank,Web,5G,0
8083fae2-8e47-4e2f-b608-eb8589aea23a,2025-05-21 16:12:45.699885,16,Wednesday,0,706.27,P2P,Peer,Sarah Montoya,sarahmontoya@ibl,Bank of Baroda,36-45,Uttar Pradesh,Thomas Rios,thomasrios@oksbi,Axis Bank,Android,4G,0
2bd7e8f4-6f42-4a12-9392-cd2c3a56e418,2025-12-07 17:05:25.203587,17,Sunday,1,276.83,P2P,Peer,David Poole,davidpoole@upi,ICICI Bank,46-60,Tamil Nadu,Annette Molina,annettemolina@upi,HDFC Bank,Android,4G,0
e6af6afd-d9c0-4916-8f00-7960a7b349e5,2025-10-06 20:08:04.058891,20,Monday,0,175.8,P2M,Recharge,Laurie Nelson,laurienelson@ibl,Axis Bank,46-60,Bihar,Ritter-Wood,ritter-wood@okaxis,State Bank of India,iOS,WiFi,0
d72d776f-f2ec-4bfd-9c56-9f2d61d383af,2025-05-31 14:32:09.801695,14,Saturday,1,13.78,P2P,Peer,Anthony Holloway,anthonyholloway@okaxis,Yes Bank,18-25,Rajasthan,Catherine Salazar,catherinesalazar@oksbi,ICICI Bank,Android,4G,0
15295948-ddc9-4a75-a5be-18e212665cf5,2025-01-27 10:44:13.735018,10,Monday,0,229.33,P2P,Peer,Eric Sanders,ericsanders@oksbi,ICICI Bank,36-45,Maharashtra,Calvin Pacheco,calvinpacheco@ybl,HDFC Bank,Android,4G,0
b46b5163-4180-4ba1-8c51-de8eeb916917,2025-02-02 11:25:43.191604,11,Sunday,1,159.32,P2P,Peer,Valerie Cruz,valeriecruz@ibl,State Bank of India,26-35,Odisha,Oscar Watkins,oscarwatkins@ybl,Punjab National Bank,Android,WiFi,0
d77eb0ea-ac5a-4b9e-ac90-62e4f16b8806,2025-12-15 18:33:32.246995,18,Monday,0,660.42,P2P,Peer,Joann Daniels,joanndaniels@oksbi,Axis Bank,46-60,Rajasthan,Jamie Cook,jamiecook@okaxis,Yes Bank,Android,4G,0
29b59df4-b7c3-4a18-ad8c-1e97dd8acffe,2025-06-18 13:02:58.035118,13,Wednesday,0,665.43,P2M,Food Delivery,Scott Bates,scottbates@ibl,ICICI Bank,26-35,West Bengal,Smith-Holt,smith-holt@okaxis,ICICI Bank,iOS,5G,0
3a1950c5-5db5-4c1c-be0e-963b16c702eb,2025-09-08 15:20:06.096789,15,Monday,0,1285.93,P2P,Peer,Katie Wagner,katiewagner@ibl,Axis Bank,46-60,Gujarat,Shannon Montgomery,shannonmontgomery@ybl,ICICI Bank,Android,WiFi,0
99289604-18b3-4b9f-8eea-35c1121ce143,2025-03-20 02:29:29.481043,2,Thursday,0,31.45,P2P,Peer,Deborah Stewart,deborahstewart@oksbi,HDFC Bank,18-25,Rajasthan,Robert Miller,robertmiller@okaxis,State Bank of India,Android,WiFi,0
8dd96674-df19-471b-9da1-2f0ad0d6cc60,2025-12-25 12:18:23.926133,12,Thursday,0,210.27,P2M,Travel,Gregory Martinez,gregorymartinez@oksbi,State Bank of India,60+,Bihar,Dyer Group,dyergroup@okaxis,Bank of Baroda,iOS,WiFi,0
7ce2c98a-3648-479b-aacc-dce2c68d64c5,2025-06-18 06:43:37.124620,6,Wednesday,0,973.15,P2P,Peer,Nathan Ferrell,nathanferrell@ibl,Bank of Baroda,46-60,Maharashtra,Kristy Rogers,kristyrogers@upi,HDFC Bank,Android,WiFi,0
