transaction_id,timestamp,hour_of_day,day_of_week,is_weekend,amount,transfer_ratio,txn_type,merchant_category,sender_name,sender_upi_id,sender_bank,sender_age_group,sender_state,receiver_name,receiver_upi_id,receiver_bank,device_type,network_type,fraud_flag
913c1a85-8141-4fbd-b95b-5b93e22aaccc,2025-05-30 07:41:44.062405,7,Friday,0,1629.16,0.02,P2P,Peer,Harold Jones,haroldjones@okaxis,State Bank of India,36-45,Maharashtra,Brian Mckee,brianmckee@ybl,ICICI Bank,Android,5G,0
18a3a22a-31e5-4cbf-b79e-2a1dd2315832,2025-08-30 18:31:03.931487,18,Saturday,1,1520.8,0.014,P2M,Others,Shannon Jefferson,shannonjefferson@okaxis,Canara Bank,18-25,Gujarat,Koch Group,kochgroup@ybl,State Bank of India,Android,4G,0
e39ab537-832d-43e0-b358-54f6533d3669,2025-04-25 21:00:05.135724,21,Friday,0,2833.43,0.028,P2M,Food Delivery,Paul Henry MD,paulhenrymd@ibl,ICICI Bank,18-25,Maharashtra,"Salinas, Sanchez and Wright","salinas,sanchezandwright@ibl",HDFC Bank,Android,5G,0
e506c76d-01c3-4797-a743-8c84f163290e,2025-03-24 18:33:41.814353,18,Monday,0,2772.98,0.027,P2P,Peer,Larry Gutierrez,larrygutierrez@upi,ICICI Bank,60+,Uttar Pradesh,Jonathan Barnes,jonathanbarnes@oksbi,State Bank of India,Android,WiFi,0
a6be5202-ea87-4512-b292-74dd5379f711,2025-01-04 14:08:18.004255,14,Saturday,1,1701.05,0.305,P2M,Grocery,Joshua Williams Jr.,joshuawilliamsjr.@ibl,Axis Bank,46-60,Gujarat,Lopez Group,lopezgroup@ybl,State Bank of India,Android,4G,0
02cae20a-3eb3-4f0f-b8ce-74cfbbedfa11,2025-12-17 11:00:44.204061,11,Wednesday,0,1592.34,0.466,P2P,Peer,Ian Brown,ianbrown@okaxis,Axis Bank,18-25,Maharashtra,Margaret Stanley,margaretstanley@ibl,State Bank of India,Android,5G,0
07982099-d420-4716-b4d2-bdae00cfc463,2025-07-22 11:49:25.185704,11,Tuesday,0,2765.58,0.024,P2P,Peer,Shane Morse,shanemorse@okaxis,Axis Bank,26-35,Uttar Pradesh,Steven Wright,stevenwright@ibl,State Bank of India,Android,WiFi,0
f45de424-f9dd-45f0-984b-4e645e7cbff1,2025-12-13 21:17:25.605191,21,Saturday,1,3413.52,0.051,P2M,Grocery,Dr. Gregory Wright,dr.gregorywright@ibl,State Bank of India,60+,Bihar,Davis-Sloan,davis-sloan@okaxis,ICICI Bank,Android,WiFi,0
0da2bd7c-57ed-4925-9935-7558c6cf6ef2,2025-06-12 18:08:20.435699,18,Thursday,0,2636.68,0.328,P2P,Peer,Victoria Cochran,victoriacochran@upi,State Bank of India,60+,Tamil Nadu,Michael Brock,michaelbrock@oksbi,HDFC Bank,Android,4G,0
ace4dcf7-cce3-48e5-b696-829a1271b8e0,2025-10-12 14:00:52.992747,14,Sunday,1,1352.92,0.019,P2P,Peer,Isabella Rojas,isabellarojas@ibl,HDFC Bank,26-35,Delhi,Patricia Moore,patriciamoore@oksbi,HDFC Bank,Android,WiFi,0
7de2ec77-0244-4212-8030-85f17cf342bb,2025-02-19 03:12:42.147301,3,Wednesday,0,5268.01,0.041,P2P,Peer,Jessica Moreno,jessicamoreno@ibl,Punjab National Bank,26-35,Gujarat,Jeffrey James,jeffreyjames@upi,Punjab National Bank,Android,WiFi,0
d5747c1f-5e1d-4a94-bee3-adaadd0169d0,2025-02-25 10:13:01.863635,10,Tuesday,0,2953.06,0.031,P2M,Grocery,Kathy Taylor,kathytaylor@ybl,State Bank of India,18-25,Maharashtra,Miller-Cobb,miller-cobb@ibl,HDFC Bank,Android,5G,0
ca0289fc-4cc8-4d50-8ccd-156b65fab777,2025-02-07 10:36:48.416799,10,Friday,0,1350.6,0.012,P2M,Bill Payment,Stephanie Figueroa,stephaniefigueroa@okaxis,Yes Bank,26-35,Maharashtra,James-Farrell,james-farrell@okaxis,ICICI Bank,Android,4G,0
f84e3518-de04-4283-a6d9-4823bbef059b,2025-01-21 18:39:39.469553,18,Tuesday,0,1412.41,0.019,P2M,Bill Payment,Richard Miller,richardmiller@okaxis,Axis Bank,26-35,Karnataka,"Washington, Perez and Smith","washington,perezandsmith@ybl",HDFC Bank,Android,WiFi,0
d231d253-d09e-4ab1-ba9c-15dc508bb1df,2025-12-24 11:54:29.229378,11,Wednesday,0,2853.57,0.045,P2P,Peer,April Cook,aprilcook@oksbi,HDFC Bank,60+,Uttar Pradesh,Julie Reynolds,juliereynolds@ybl,HDFC Bank,Android,5G,0
5cd8f1d3-20a2-4eb8-a76b-6ab2317ce7ed,2025-07-26 17:26:12.968831,17,Saturday,1,4466.97,0.055,P2P,Peer,Lee Rush,leerush@okaxis,Canara Bank,26-35,Karnataka,Michael Anthony,michaelanthony@okaxis,Axis Bank,iOS,4G,0
1e908d55-d49c-4d37-ac23-708bd5412a07,2025-11-03 19:05:18.722471,19,Monday,0,1255.76,0.016,P2M,Bill Payment,Madeline Beltran,madelinebeltran@ibl,Punjab National Bank,46-60,Maharashtra,Sullivan LLC,sullivanllc@upi,Axis Bank,iOS,5G,0
28b1a6e4-e0a8-456a-a30d-3a564c946a46,2025-09-04 04:48:28.409615,4,Thursday,0,3876.81,0.151,P2M,Grocery,Justin Jacobs,justinjacobs@oksbi,HDFC Bank,60+,West Bengal,Wheeler-Davis,wheeler-davis@ybl,ICICI Bank,Android,5G,0
adcdf6be-db92-410c-8148-3957e6993739,2025-05-27 17:13:22.346435,17,Tuesday,0,2361.8,0.553,P2P,Peer,Lauren Brown,laurenbrown@ybl,State Bank of India,46-60,West Bengal,Miguel White,miguelwhite@ybl,ICICI Bank,Android,5G,0
48b08feb-8c1e-408c-8dfd-363d5508e69e,2025-12-22 16:23:51.662837,16,Monday,0,907.38,0.007,P2P,Peer,Jason Lawson,jasonlawson@upi,State Bank of India,18-25,Uttar Pradesh,Madison Spencer,madisonspencer@upi,ICICI Bank,Android,WiFi,0
ae9e4fbe-ce13-4279-b6ff-6ad40405a26f,2025-12-08 21:42:08.668658,21,Monday,0,3957.33,0.128,P2P,Peer,April Adams,apriladams@oksbi,State Bank of India,46-60,West Bengal,Daniel Murray,danielmurray@ibl,ICICI Bank,Android,4G,0
5dba1ebf-3b83-48fa-8dfb-82c2fadf2902,2025-02-24 10:40:27.297247,10,Monday,0,757.22,0.006,P2M,Healthcare,Nancy Munoz,nancymunoz@okaxis,Yes Bank,46-60,Uttar Pradesh,Williams-Jackson,williams-jackson@ybl,ICICI Bank,Android,WiFi,0
eb6a52a4-499d-4a6d-bad7-732234ec90e0,2025-09-18 16:16:18.144194,16,Thursday,0,1506.28,0.058,P2P,Peer,Beth Jennings,bethjennings@ibl,Axis Bank,26-35,Maharashtra,Brendan Kennedy,brendankennedy@upi,Canara Bank,iOS,WiFi,0
13a68d9f-b8e5-460d-a66a-9c1e6ffafa89,2025-10-28 10:20:49.851205,10,Tuesday,0,1836.12,0.031,P2P,Peer,Cindy Turner,cindyturner@upi,Kotak Mahindra Bank,18-25,Odisha,James Buchanan,jamesbuchanan@okaxis,ICICI Bank,Android,WiFi,0
afa0ce68-e3a5-48bd-9a55-4a556b7fa834,2025-02-01 23:31:46.037667,23,Saturday,1,1489.23,0.036,P2P,Peer,Larry Mora,larrymora@okaxis,Bank of Baroda,26-35,Odisha,Stephanie Davis,stephaniedavis@okaxis,ICICI Bank,Android,4G,0
df1cbfc2-9c6a-456b-948c-8df20fc6db8f,2025-01-19 20:36:15.297014,20,Sunday,1,1183.89,0.032,P2P,Peer,Douglas Washington,douglaswashington@oksbi,Punjab National Bank,26-35,Bihar,Jonathan Powell,jonathanpowell@oksbi,State Bank of India,Android,WiFi,0
ca238927-973a-4156-8182-f53e9a7ba9c8,2025-02-18 18:09:01.422091,18,Tuesday,0,5083.02,0.056,P2P,Peer,Tracy Gray,tracygray@ybl,Yes Bank,26-35,Gujarat,Justin Fowler DDS,justinfowlerdds@ybl,Axis Bank,Android,5G,0
224b4408-369e-4ea5-8619-2e5d17ed32d6,2025-05-17 10:47:37.726952,10,Saturday,1,6357.26,0.844,P2P,Peer,Louis Sparks,louissparks@ibl,Axis Bank,26-35,Maharashtra,Barbara Gonzales,barbaragonzales@oksbi,State Bank of India,Android,WiFi,0
78cfb764-f23d-4ce6-a631-345396cf4a65,2025-05-13 16:23:59.351265,16,Tuesday,0,2081.89,0.063,P2P,Peer,Emily Sanchez,emilysanchez@oksbi,Axis Bank,46-60,West Bengal,Scott Ramos,scottramos@oksbi,State Bank of India,Android,WiFi,0
997840a6-91db-4a92-b676-253aa687bf72,2025-11-17 18:19:52.904676,18,Monday,0,576.52,0.004,P2M,Travel,Andrew Foster,andrewfoster@oksbi,HDFC Bank,26-35,Maharashtra,"Smith, Smith and Curry","smith,smithandcurry@ibl",State Bank of India,Android,WiFi,0
3dd67012-2685-4bdb-8885-0d14a1a7a0de,2025-09-15 03:21:01.359126,3,Monday,0,4201.95,0.493,P2P,Peer,William Brown,williambrown@oksbi,Kotak Mahindra Bank,36-45,Bihar,Jessica Anderson,jessicaanderson@okaxis,Canara Bank,iOS,WiFi,0
aca9968e-c9bf-495e-99b0-87daae08ff74,2025-12-03 11:22:02.271962,11,Wednesday,0,614.71,0.009,P2P,Peer,Melanie Rodriguez,melanierodriguez@ybl,Punjab National Bank,46-60,Delhi,Morgan Hill,morganhill@ybl,State Bank of India,Android,WiFi,0
38c66db9-29cf-4bc4-b7df-7421466f8582,2025-10-31 17:39:59.622208,17,Friday,0,997.5,0.013,P2P,Peer,Jason Guzman MD,jasonguzmanmd@ibl,State Bank of India,36-45,Karnataka,Christina Sandoval,christinasandoval@oksbi,Punjab National Bank,Android,4G,0
93245922-9568-44cc-9354-3fdc6ebe44ca,2025-12-16 06:16:31.474399,6,Tuesday,0,181.82,0.001,P2P,Peer,William Hill MD,williamhillmd@ybl,Axis Bank,46-60,Tamil Nadu,Brittany Gomez,brittanygomez@oksbi,Punjab National Bank,Android,5G,0
bf4a7c2e-0908-406a-b9af-b48b308abb4b,2025-10-14 16:50:39.042198,16,Tuesday,0,486.06,0.004,P2P,Peer,Melissa Whitney,melissawhitney@upi,Punjab National Bank,60+,Maharashtra,Edward Phillips,edwardphillips@ybl,Axis Bank,Android,WiFi,0
5300863b-d0c2-47c5-9021-e72cb6f2660f,2025-12-30 18:29:52.264944,18,Tuesday,0,862.34,0.006,P2P,Peer,Tracy Contreras,tracycontreras@ybl,Punjab National Bank,36-45,Maharashtra,Miss Wendy Rodriguez,misswendyrodriguez@okaxis,HDFC Bank,Android,WiFi,0
8c86e3f8-e453-4346-bb1c-a6ac2ca5ad99,2025-09-13 11:47:11.096905,11,Saturday,1,1377.43,0.013,P2P,Peer,Edwin Campbell,edwincampbell@oksbi,State Bank of India,46-60,Maharashtra,Tonya Rosales,tonyarosales@ibl,HDFC Bank,Android,4G,0
a102b7c7-d411-47be-b7ac-514f83a15b98,2025-01-12 05:55:22.862504,5,Sunday,1,439.27,0.006,P2P,Peer,Mercedes Kennedy,mercedeskennedy@ibl,HDFC Bank,60+,Odisha,Jason Allen,jasonallen@ibl,Punjab National Bank,Android,4G,0
b2c162f3-87d5-4aeb-9144-89bfb8255dc6,2025-06-09 11:28:25.914000,11,Monday,0,1039.62,0.018,P2P,Peer,Kathy Hill,kathyhill@okaxis,Axis Bank,26-35,West Bengal,Taylor Irwin,taylorirwin@ybl,ICICI Bank,iOS,5G,0
66ac8c0c-a41e-4c0a-81bb-8f2cea5afa50,2025-05-25 16:45:32.648866,16,Sunday,1,1646.88,0.012,P2P,Peer,Leslie Hunt,lesliehunt@ibl,HDFC Bank,46-60,West Bengal,Brittney Hobbs,brittneyhobbs@ybl,State Bank of India,Android,5G,0
1a42ddbb-d139-439f-bf90-cfe5e9748949,2025-02-03 13:37:49.377462,13,Monday,0,3154.63,0.032,P2M,Food Delivery,Anthony Miller,anthonymiller@oksbi,Canara Bank,26-35,Rajasthan,Williams-Mcknight,williams-mcknight@ibl,Axis Bank,Android,WiFi,0
b2af0886-4535-4f10-bd7a-033084903a8c,2025-12-26 18:59:23.025852,18,Friday,0,1914.5,0.044,P2P,Peer,Gabrielle Taylor,gabrielletaylor@okaxis,HDFC Bank,26-35,Odisha,Allison Estrada,allisonestrada@upi,State Bank of India,Android,4G,0
2f4caef4-4001-4aff-bc3b-2c7f0e4c7eb9,2025-02-14 17:12:28.798636,17,Friday,0,947.18,0.409,P2M,Bill Payment,Crystal Payne,crystalpayne@okaxis,HDFC Bank,26-35,West Bengal,"Wilson, Gonzalez and Hernandez","wilson,gonzalezandhernandez@oksbi",HDFC Bank,iOS,5G,0
d9b52899-1cd4-412f-b5ef-7cd82bcadb3f,2025-05-07 10:12:29.938652,10,Wednesday,0,2514.82,0.033,P2P,Peer,Corey Perkins,coreyperkins@ibl,HDFC Bank,26-35,Karnataka,Jonathon Torres,jonathontorres@okaxis,HDFC Bank,Android,WiFi,0
b35dabd6-2a71-46c3-bb4a-2e95eeee138d,2025-01-25 20:27:01.749277,20,Saturday,1,4290.64,0.231,P2M,Entertainment,Amy Finley,amyfinley@ybl,Axis Bank,46-60,Gujarat,Keith Group,keithgroup@ibl,Kotak Mahindra Bank,Android,4G,0
a0dedf7a-06b2-497c-a204-2d03659036ca,2025-11-24 12:40:31.031314,12,Monday,0,2440.3,0.03,P2M,Healthcare,Darlene Jennings,darlenejennings@ibl,ICICI Bank,46-60,Tamil Nadu,Porter-Bowman,porter-bowman@ibl,HDFC Bank,Android,5G,0
f8787f5a-56e2-4e8d-852e-f552b942c02c,2025-05-08 21:41:26.769119,21,Thursday,0,4560.6,0.064,P2M,Healthcare,Lori Stanley,loristanley@ibl,Axis Bank,26-35,Bihar,"Wilson, Vargas and Scott","wilson,vargasandscott@okaxis",HDFC Bank,Android,4G,0
c0bb6a9e-0374-45a2-adb8-e12d9ed69336,2025-12-21 21:37:47.193501,21,Sunday,1,4065.55,0.241,P2M,Grocery,Eric Jarvis,ericjarvis@okaxis,HDFC Bank,26-35,Tamil Nadu,Ayala-Hickman,ayala-hickman@upi,Canara Bank,Android,4G,0
ba315bb7-7873-4e31-af7e-8f4b312c6377,2025-10-18 12:57:20.655971,12,Saturday,1,1430.03,0.75,P2M,Food Delivery,Lauren Brown,laurenbrown@ybl,State Bank of India,46-60,West Bengal,Thomas Group,thomasgroup@oksbi,ICICI Bank,Android,5G,0
38196fd2-58d3-401d-baa0-90ccc1ce6e62,2025-06-14 14:31:21.198667,14,Saturday,1,3036.7,0.25,P2M,Healthcare,Jamie Gonzales,jamiegonzales@okaxis,State Bank of India,60+,Maharashtra,Anderson-Shannon,anderson-shannon@upi,State Bank of India,Android,5G,0
d6221fac-e0dc-4d79-9880-abc2763278f9,2025-12-08 08:01:41.614105,8,Monday,0,1548.95,0.011,P2P,Peer,Jason Hines,jasonhines@ibl,State Bank of India,26-35,West Bengal,Amber Garcia,ambergarcia@upi,Axis Bank,Android,WiFi,0
a2e0424c-f10d-4bc7-912b-f2df584691d4,2025-02-05 13:20:15.881774,13,Wednesday,0,876.9,0.025,P2P,Peer,Jessica Alexander,jessicaalexander@upi,State Bank of India,46-60,Gujarat,Kimberly Miller,kimberlymiller@ibl,State Bank of India,Android,5G,0
c60046b3-dacd-4695-a512-bb96c0266421,2025-01-03 04:38:19.252636,4,Friday,0,2026.3,0.038,P2P,Peer,Thomas Holloway,thomasholloway@ibl,Yes Bank,26-35,Maharashtra,Sharon Nguyen,sharonnguyen@okaxis,Axis Bank,Android,WiFi,0
7b93078f-bee9-407c-b652-59ad2a27cf35,2025-08-26 19:15:43.468823,19,Tuesday,0,1072.52,0.007,P2P,Peer,Kelly Stewart,kellystewart@ibl,Axis Bank,26-35,Odisha,Charles Smith,charlessmith@ybl,ICICI Bank,Android,5G,0
9737df86-66f6-4061-a55b-d841469555b1,2025-04-18 15:06:27.381159,15,Friday,0,21944.99,0.267,P2M,Education,Ian Knight,ianknight@upi,State Bank of India,26-35,Karnataka,"Elliott, White and Bailey","elliott,whiteandbailey@ibl",Canara Bank,Android,5G,0
54baf459-a4e4-49cc-9f9b-4ba02bd27678,2025-06-03 10:12:21.167793,10,Tuesday,0,1441.64,0.025,P2P,Peer,James Miller,jamesmiller@oksbi,ICICI Bank,36-45,Delhi,Robert Reed,robertreed@ybl,State Bank of India,iOS,4G,0
74636b31-72b7-4d22-ae1d-9494fcf811f0,2025-11-07 08:21:00.588816,8,Friday,0,3646.13,0.071,P2M,Others,Samuel Hampton,samuelhampton@okaxis,Bank of Baroda,36-45,Gujarat,"Carrillo, Shaffer and White","carrillo,shafferandwhite@ibl",HDFC Bank,Android,5G,0
30f99e34-3046-48c4-8214-13ecaeded12c,2025-07-14 11:57:05.373550,11,Monday,0,477.83,1.0,P2P,Peer,Lauren Brown,laurenbrown@ybl,State Bank of India,46-60,West Bengal,Deborah Gilbert,deborahgilbert@ibl,State Bank of India,Android,4G,1
7ebae408-43c3-42a2-a67e-a7cf1e636a3f,2025-02-17 05:13:24.290243,5,Monday,0,1197.94,0.028,P2P,Peer,Gabriel Serrano,gabrielserrano@upi,ICICI Bank,26-35,Maharashtra,Justin Thompson,justinthompson@ybl,Bank of Baroda,Android,WiFi,0
dd63cf02-2cad-4413-a617-674b0761f7e4,2025-09-28 01:11:25.998053,1,Sunday,1,5544.65,0.059,P2M,Entertainment,Michele Kim,michelekim@ibl,Axis Bank,46-60,Odisha,Martin-Terrell,martin-terrell@okaxis,State Bank of India,Android,5G,0
75d523f8-2e64-4790-b7ba-e7b84e2adcdb,2025-02-19 20:32:35.504405,20,Wednesday,0,720.52,0.006,P2M,Travel,Teresa Sanchez,teresasanchez@oksbi,State Bank of India,26-35,Gujarat,"Flynn, Smith and Brown","flynn,smithandbrown@oksbi",ICICI Bank,iOS,4G,0
ede996b0-633d-4adb-8804-b0acb9d3eb19,2025-10-22 20:19:40.112183,20,Wednesday,0,1648.52,0.366,P2M,Grocery,Douglas Davis,douglasdavis@ibl,HDFC Bank,46-60,Tamil Nadu,Simpson Ltd,simpsonltd@okaxis,ICICI Bank,Android,4G,0
7613dec9-66e4-48e7-b9d5-5834143a3dd1,2025-09-14 17:37:47.616948,17,Sunday,1,534.95,0.006,P2M,Grocery,Brandon Smith,brandonsmith@ibl,HDFC Bank,60+,Maharashtra,"Miller, Aguirre and Williams","miller,aguirreandwilliams@okaxis",Punjab National Bank,Android,WiFi,0
81ce7a8a-2aac-4bce-959a-916df2ad1126,2025-08-09 03:19:51.780602,3,Saturday,1,1547.42,0.02,P2P,Peer,Paul Gibson,paulgibson@ybl,HDFC Bank,46-60,Karnataka,Kristin Kennedy,kristinkennedy@oksbi,State Bank of India,iOS,4G,0
7f05b09f-b4e4-47d8-9f06-122adc1a0e48,2025-02-03 18:09:53.881381,18,Monday,0,3360.61,0.036,P2P,Peer,Paul David,pauldavid@okaxis,Axis Bank,46-60,Tamil Nadu,Eric Decker,ericdecker@oksbi,ICICI Bank,Android,4G,0
f9f36c87-a622-43fd-96f0-60aa3dba3ae0,2025-07-19 15:29:02.411303,15,Saturday,1,3779.97,0.321,P2P,Peer,Hunter Alvarez,hunteralvarez@ibl,State Bank of India,36-45,West Bengal,Nicholas Williams PhD,nicholaswilliamsphd@okaxis,Yes Bank,Android,4G,0
e6dd680e-2d78-4c9a-92bb-a846da5ef24b,2025-07-10 14:34:45.882896,14,Thursday,0,1768.41,0.02,P2M,Healthcare,Elijah Mathis,elijahmathis@oksbi,HDFC Bank,26-35,Odisha,Murphy Ltd,murphyltd@okaxis,Axis Bank,Android,4G,0
4ddc3598-5a5f-4e3d-8602-138862434ea8,2025-02-09 13:33:18.198957,13,Sunday,1,1907.38,0.018,P2M,Others,Robert Curry,robertcurry@ybl,State Bank of India,26-35,Rajasthan,Turner-Roach,turner-roach@ibl,Kotak Mahindra Bank,Android,WiFi,0
91fad669-250a-46d3-8c47-1915c720095f,2025-03-23 20:19:35.142429,20,Sunday,1,3285.69,0.081,P2M,Food Delivery,Steven Bush,stevenbush@oksbi,Bank of Baroda,26-35,West Bengal,Decker PLC,deckerplc@upi,Yes Bank,Android,5G,0
f45fda61-0e85-42be-b4ae-701d6cb99abe,2025-10-04 19:44:14.996227,19,Saturday,1,1856.96,0.013,P2M,Healthcare,Michael Brock,michaelbrock@oksbi,Canara Bank,26-35,Maharashtra,Warren-Hall,warren-hall@oksbi,Bank of Baroda,Android,4G,0
6dde65cd-9f94-4ece-9c31-dacf20ee7c52,2025-05-22 18:43:34.991946,18,Thursday,0,1589.16,0.044,P2P,Peer,Brittney Velazquez,brittneyvelazquez@ybl,State Bank of India,60+,West Bengal,Steven French,stevenfrench@oksbi,ICICI Bank,Android,5G,0
fb198125-0d95-4d75-abfd-2e11d1afff76,2025-01-26 00:54:37.249153,0,Sunday,1,5713.8,0.258,P2P,Peer,Robert Johnson,robertjohnson@ibl,ICICI Bank,26-35,Delhi,Margaret Warner,margaretwarner@upi,ICICI Bank,Android,WiFi,0
94eb1aa0-d9f4-4e34-8c4a-e19795f8ee25,2025-09-15 19:08:41.577797,19,Monday,0,2258.47,0.023,P2M,Recharge,Laura Chambers,laurachambers@ybl,ICICI Bank,26-35,Uttar Pradesh,"Ramos, Kent and Smith","ramos,kentandsmith@okaxis",HDFC Bank,Android,4G,0
a552e09f-8376-44f7-8590-fb915f369da6,2025-08-13 06:32:40.278113,6,Wednesday,0,2694.92,0.035,P2P,Peer,Marisa Alexander,marisaalexander@okaxis,Canara Bank,36-45,Maharashtra,Cory Clark,coryclark@ybl,State Bank of India,Android,WiFi,0
f38b24b3-79c4-499e-a5ac-677f3ee57d4d,2025-03-27 10:51:55.103427,10,Thursday,0,5315.08,0.131,P2M,Education,Kenneth Kelly,kennethkelly@okaxis,ICICI Bank,18-25,Karnataka,Ballard-Snow,ballard-snow@ibl,Bank of Baroda,iOS,WiFi,1
c6ab70ad-19e9-4821-9dc1-345b26a15e83,2025-01-03 18:27:31.747855,18,Friday,0,3717.56,0.084,P2M,Others,Rita Krause,ritakrause@upi,State Bank of India,26-35,Uttar Pradesh,"Mcclure, Mcmillan and Wall","mcclure,mcmillanandwall@upi",ICICI Bank,Android,WiFi,0
fe690915-4224-499b-889d-b8f4fce36340,2025-05-09 08:24:02.322186,8,Friday,0,6731.69,0.578,P2P,Peer,Matthew Holmes,matthewholmes@oksbi,ICICI Bank,26-35,Uttar Pradesh,John Moore,johnmoore@okaxis,Punjab National Bank,Web,WiFi,0
3dae2b56-968b-4f93-bd3e-d5b392b48c86,2025-02-24 12:29:51.144857,12,Monday,0,456.86,0.004,P2P,Peer,Sergio Gray,sergiogray@upi,State Bank of India,26-35,Bihar,Joshua Hobbs,joshuahobbs@ibl,ICICI Bank,Android,5G,0
2ebbd20a-f4c4-4411-8933-52ac5051b7ca,2025-06-26 03:52:27.018671,3,Thursday,0,66.77,0.001,P2P,Peer,Felicia Serrano,feliciaserrano@ibl,State Bank of India,36-45,Maharashtra,Patrick Bradley,patrickbradley@upi,State Bank of India,Android,5G,0
ef060aac-30dd-4db2-a7a6-0d10cf7a33da,2025-04-14 13:51:11.698118,13,Monday,0,2340.93,0.024,P2P,Peer,Martin Dunn,martindunn@ybl,Bank of Baroda,46-60,Gujarat,Elizabeth Juarez DDS,elizabethjuarezdds@oksbi,State Bank of India,Android,5G,0
a2f4e32e-d79f-492c-85d9-34591302a85f,2025-06-18 02:33:32.427802,2,Wednesday,0,1809.94,0.013,P2P,Peer,Stacey Hernandez,staceyhernandez@oksbi,State Bank of India,18-25,West Bengal,Molly Snow,mollysnow@ybl,ICICI Bank,Android,4G,0
32f1c1fd-38e2-4b73-ba26-f22059b68aa8,2025-05-09 07:25:10.994018,7,Friday,0,1098.27,0.026,P2M,Grocery,Paul Mccall,paulmccall@okaxis,Canara Bank,60+,Uttar Pradesh,Fry Ltd,fryltd@ibl,ICICI Bank,Android,WiFi,0
45e978b7-ac74-4dae-a90c-4246297dc67e,2025-10-15 10:05:54.274112,10,Wednesday,0,349.01,0.004,P2P,Peer,Charles Alvarez,charlesalvarez@upi,State Bank of India,36-45,Uttar Pradesh,Kristine Park,kristinepark@upi,State Bank of India,Android,4G,0
0b2cd717-8c34-4fbc-a5ab-dd4d4e64dcba,2025-07-01 13:54:46.404304,13,Tuesday,0,4177.96,0.064,P2M,Recharge,James Smith,jamessmith@ybl,Bank of Baroda,18-25,Rajasthan,Guerrero Ltd,guerreroltd@ibl,ICICI Bank,Android,4G,0
75cd368c-070b-4f82-8c56-c38d95e475c3,2025-03-06 21:02:19.501015,21,Thursday,0,3449.45,0.191,P2P,Peer,Alexander Mcclain,alexandermcclain@ybl,State Bank of India,18-25,Uttar Pradesh,Amber Barnes,amberbarnes@oksbi,State Bank of India,iOS,5G,0
6fd204f1-2547-4a09-ac5b-ed95e4051daa,2025-06-11 21:54:36.356468,21,Wednesday,0,577.39,0.003,P2P,Peer,Diana Martinez,dianamartinez@okaxis,State Bank of India,18-25,West Bengal,Matthew Anderson,matthewanderson@oksbi,ICICI Bank,Android,WiFi,0
d6fbdc49-127a-4935-b2b1-cec8140bfbd3,2025-05-15 10:23:04.369967,10,Thursday,0,458.86,0.003,P2P,Peer,Steven Patterson,stevenpatterson@ibl,State Bank of India,26-35,West Bengal,Mark Wilson,markwilson@okaxis,Kotak Mahindra Bank,Android,WiFi,0
1cf827dc-96a1-45e4-9e6b-1aa542cacb8b,2025-06-24 11:42:31.533292,11,Tuesday,0,2950.09,0.056,P2P,Peer,Carol Green,carolgreen@okaxis,Axis Bank,60+,Rajasthan,Mary Dyer,marydyer@oksbi,State Bank of India,Android,WiFi,0
2bf0369d-abd8-4f3d-ac9f-d8da5453368b,2025-04-03 11:20:15.523499,11,Thursday,0,5477.05,0.105,P2P,Peer,Ricky Hall,rickyhall@oksbi,State Bank of India,36-45,Odisha,Marcus Moore,marcusmoore@oksbi,State Bank of India,Android,4G,0
16be96e2-649e-4938-90e0-ac41d974497c,2025-03-06 21:35:39.982280,21,Thursday,0,675.65,0.042,P2M,Bill Payment,Jennifer Gallagher,jennifergallagher@upi,HDFC Bank,46-60,Bihar,Hensley-Arias,hensley-arias@okaxis,HDFC Bank,iOS,4G,0
a0013cb6-7923-457e-a07d-f59c2464cf7d,2025-01-20 00:56:43.324992,0,Monday,0,412.16,0.002,P2P,Peer,Richard Crawford,richardcrawford@ibl,HDFC Bank,18-25,Bihar,Jennifer Thomas,jenniferthomas@okaxis,State Bank of India,Android,WiFi,0
402bcde6-b1b6-4017-a5a2-87c1295a86f2,2025-08-13 21:38:09.950926,21,Wednesday,0,1843.78,0.451,P2M,Entertainment,Ricardo Simmons,ricardosimmons@upi,State Bank of India,46-60,Maharashtra,Robinson and Sons,robinsonandsons@oksbi,ICICI Bank,Android,WiFi,0
dee74a62-5cc8-4c10-85e7-7c3366a08e06,2025-08-10 12:53:33.525806,12,Sunday,1,576.64,0.007,P2P,Peer,Brandon Smith,brandonsmith@ibl,HDFC Bank,60+,Maharashtra,Linda Powell,lindapowell@ybl,Bank of Baroda,Android,4G,0
1df72f7b-f9a5-4efa-b327-1105195dabd6,2025-12-13 12:39:34.212701,12,Saturday,1,2703.26,0.067,P2P,Peer,Rita Krause,ritakrause@upi,State Bank of India,26-35,Uttar Pradesh,Alan Barker,alanbarker@oksbi,Axis Bank,Android,4G,0
3bdb1a30-8e0a-4ae5-9ec8-fe6ab0a0f91e,2025-05-31 21:19:11.657922,21,Saturday,1,1279.54,0.02,P2P,Peer,Kristin Goodwin,kristingoodwin@ybl,HDFC Bank,26-35,Bihar,Jeffrey Gordon,jeffreygordon@ybl,Axis Bank,Android,4G,0
